year,county,violent_crimes,property_crimes,violent_clearance_rate,property_clearance_rate,arrests_total,arrests_felony,arrests_misdemeanor,arrests_status_offense,dic_total_deaths,dic_arrest_related,dic_city_county_jails,leoka_total_deaths,leoka_felony_deaths,leoka_accidental_deaths,leoka_total_assaults,leoka_injury_assaults,leoka_no_injury_assaults,calls_for_service,contracting_agencies,population_served,hispanic_population,white_population,black_population,native_american_population,asian_pacific_islander_population,other_population,hispanic_proportion,white_proportion,black_proportion,native_american_proportion,asian_pacific_islander_proportion,other_proportion,arrests_total_rate_per_100000,arrests_felony_rate_per_100000,arrests_misdemeanor_rate_per_100000,arrests_status_offense_rate_per_100000,violent_crimes_rate_per_100000,property_crimes_rate_per_100000,dic_total_deaths_rate_per_100000,dic_arrest_related_rate_per_100000,dic_city_county_jails_rate_per_100000,leoka_total_deaths_rate_per_100000,leoka_felony_deaths_rate_per_100000,leoka_accidental_deaths_rate_per_100000,leoka_total_assaults_rate_per_100000,leoka_injury_assaults_rate_per_100000,leoka_no_injury_assaults_rate_per_100000
2012,Del Norte,155,687,64.51,33.04,1528,448,1075,5,0,0,0,0,0,0,2,1,1,,,28501,5301,18184,998,1254,656,2081,0.18,0.63,0.03,0.04,0.02,0.07,5361.215396,1571.874671,3771.797481,17.5432441,543.840567,2410.441739,0,0,0,0,0,0,7.017297639,3.508648819,3.508648819
2012,El Dorado,444,2951,67.11,19.82,5798,1863,3918,17,0,0,0,0,0,0,6,3,3,,,179695,22282,142498,1438,1078,6828,5211,0.12,0.79,0,0,0.03,0.02,3226.578369,1036.756727,2180.361168,9.460474693,247.085339,1642.227107,0,0,0,0,0,0,3.338991068,1.669495534,1.669495534
2012,Fresno,5104,41853,46.61,11.92,44427,20362,23871,194,10,2,8,0,0,0,526,114,412,,,945058,483870,298638,45363,4725,90726,20791,0.51,0.31,0.04,0,0.09,0.02,4700.981315,2154.576756,2525.876719,20.52784062,540.0726728,4428.61708,1.058136114,0.211627223,0.846508892,0,0,0,55.65795962,12.0627517,43.59520791
2012,Glenn,78,732,53.84,10.65,1290,442,712,136,1,0,1,0,0,0,2,0,2,,,28524,11096,15517,228,513,742,428,0.38,0.54,0,0.01,0.02,0.01,4522.507362,1549.57229,2496.143598,476.7914738,273.4539335,2566.259992,3.505819661,0,3.505819661,0,0,0,7.011639321,0,7.011639321
2012,Humboldt,389,4850,42.15,11.46,9067,2486,6315,266,3,1,2,0,0,0,2,2,0,,,134509,13854,102630,1614,6860,3497,6053,0.1,0.76,0.01,0.05,0.02,0.04,6740.812882,1848.203466,4694.853133,197.756284,289.1999792,3605.706681,2.23033403,0.743444677,1.486889353,0,0,0,1.486889353,1.486889353,0
2012,Imperial,500,6313,48.4,12.59,7526,2778,4717,31,1,1,0,0,0,0,31,8,23,,,178015,144904,23142,4806,1246,2492,1424,0.81,0.13,0.02,0,0.01,0,4227.733618,1560.542651,2649.776704,17.41426284,280.8752071,3546.330365,0.561750414,0.561750414,0,0,0,0,17.41426284,4.494003314,12.92025953
2012,Inyo,83,325,45.78,12.92,748,232,516,0,0,0,0,0,0,0,0,0,0,,,18562,3750,12028,186,1949,278,353,0.2,0.64,0.01,0.1,0.01,0.01,4029.738175,1249.865316,2779.872859,0,447.1500916,1750.888913,0,0,0,0,0,0,0,0,0
2012,Kern,4976,34761,47.93,12.37,41797,15065,26006,726,7,4,3,0,0,0,292,88,204,,,851643,429228,316811,45137,5110,37472,17033,0.5,0.37,0.05,0,0.04,0.02,4907.807614,1768.933696,3053.626931,85.24698729,584.2823812,4081.639842,0.821940649,0.469680371,0.352260278,0,0,0,34.28666707,10.33296816,23.95369891
2012,Kings,767,3440,69.49,20.98,9246,2561,6431,254,1,0,1,0,0,0,29,19,10,,,151060,78702,52116,9366,1208,5589,4079,0.52,0.34,0.06,0,0.03,0.02,6120.746723,1695.35284,4257.248775,168.1451079,507.7452668,2277.240831,0.661988614,0,0.661988614,0,0,0,19.1976698,12.57778366,6.619886138
2012,Lake,376,1925,60.37,17.5,3722,1256,2427,39,3,2,1,0,0,0,5,2,3,,,64304,11639,46942,1415,1865,900,1543,0.18,0.73,0.02,0.02,0.01,0.02,5788.131376,1953.222195,3774.259766,60.64941528,584.7225678,2993.592934,4.665339637,3.110226424,1.555113212,0,0,0,7.775566061,3.110226424,4.665339637
2012,Lassen,132,531,87.87,64.03,1283,368,905,10,1,1,0,0,0,0,0,0,0,,,33904,6137,22377,2916,983,746,780,0.18,0.66,0.08,0.02,0.02,0.02,3784.214252,1085.41765,2669.301557,29.49504483,389.3345918,1566.186881,2.949504483,2.949504483,0,0,0,0,0,0,0
2012,Los Angeles,44556,232266,42.28,13.38,326833,113474,209411,3948,78,48,30,0,0,0,1952,369,1583,,,9908030,4765762,2694984,792642,19816,1387124,237793,0.48,0.27,0.07,0,0.13,0.02,3298.667848,1145.273076,2113.548304,39.84646797,449.6958528,2344.219789,0.787240249,0.484455538,0.302784711,0,0,0,19.70119186,3.724251945,15.97693992
2012,Madera,934,4017,52.89,30.12,4741,1896,2842,3,0,0,0,0,0,0,1,1,0,,,151956,83728,55920,4863,1672,3191,2431,0.55,0.36,0.03,0.01,0.02,0.01,3119.9821,1247.729606,1870.278238,1.974255706,614.6516097,2643.52839,0,0,0,0,0,0,0.658085235,0.658085235,0
2012,Marin,490,5091,45.51,12.96,7101,1873,5156,72,0,0,0,0,0,0,51,19,32,,,253829,39851,183518,6346,508,14722,8884,0.15,0.72,0.02,0,0.05,0.03,2797.552683,737.8983489,2031.288781,28.36555319,193.0433481,2005.68099,0,0,0,0,0,0,20.09226684,7.485354313,12.60691253
2012,Mariposa,71,337,70.42,20.17,710,196,509,5,0,0,0,0,0,0,0,0,0,,,17921,1720,14767,161,448,305,520,0.09,0.82,0,0.02,0.01,0.02,3961.832487,1093.688968,2840.24329,27.90022878,396.1832487,1880.47542,0,0,0,0,0,0,0,0,0
2012,Mendocino,358,1734,60.05,25.77,5004,1552,3450,2,0,0,0,0,0,0,18,8,10,,,88098,20439,59202,617,3083,1762,2995,0.23,0.67,0,0.03,0.02,0.03,5680.038139,1761.674499,3916.093441,2.270199096,406.3656383,1968.262617,0,0,0,0,0,0,20.43179187,9.080796386,11.35099548
2012,Merced,1833,10091,44.4,12.97,10466,3920,5977,569,1,0,1,0,0,0,56,20,36,,,260218,146503,79366,8587,1041,19777,4684,0.56,0.3,0.03,0,0.07,0.01,4022.012313,1506.429225,2296.920275,218.6628135,704.4093798,3877.902374,0.38429317,0,0.38429317,0,0,0,21.5204175,7.685863391,13.8345541
2012,Mono,44,258,47.72,21.31,432,105,327,0,0,0,0,0,0,0,1,0,1,,,14458,3918,9701,43,361,246,188,0.27,0.67,0,0.02,0.01,0.01,2987.96514,726.2415272,2261.723613,0,304.3297828,1784.479181,0,0,0,0,0,0,6.916585973,0,6.916585973
2012,Monterey,1866,10298,41.1,16.23,13456,4520,8735,201,1,0,1,0,0,0,123,40,83,,,420799,237751,134235,10941,1262,27352,9258,0.56,0.31,0.02,0,0.06,0.02,3197.72623,1074.147039,2075.812918,47.76627321,443.4421184,2447.249162,0.23764315,0,0.23764315,0,0,0,29.23010749,9.505726012,19.72438147
2012,Napa,485,2863,57.31,23.85,4817,1698,3067,52,0,0,0,0,0,0,23,10,13,,,137699,45441,75734,2754,275,10327,3029,0.33,0.54,0.02,0,0.07,0.02,3498.209864,1233.124424,2227.321912,37.76352769,352.2175179,2079.172688,0,0,0,0,0,0,16.70309879,7.262216864,9.440881924
2012,Nevada,243,1843,53.08,16.22,2956,817,2056,83,0,0,0,0,0,0,20,8,12,,,97637,8690,83968,293,976,1660,2246,0.08,0.86,0,0,0.01,0.02,3027.540789,836.7729447,2105.759087,85.00875693,248.8810594,1887.604085,0,0,0,0,0,0,20.48403781,8.193615125,12.29042269
2012,Orange,6789,67821,51.09,15.08,81566,25221,55091,1254,16,11,5,0,0,0,639,210,429,,,3057233,1039459,1311553,45858,6114,574760,79488,0.33,0.42,0.01,0,0.18,0.02,2667.968061,824.9616565,1801.988923,41.01748215,222.0635457,2218.378514,0.523349055,0.359802475,0.16354658,0,0,0,20.90125286,6.868956341,14.03229652
2012,Placer,680,6875,58.52,16.46,9427,3816,5579,32,3,0,3,0,0,0,31,11,20,,,358147,47275,268610,4298,1791,23280,12893,0.13,0.74,0.01,0,0.06,0.03,2632.159421,1065.484284,1557.740257,8.934878695,189.8661723,1919.602845,0.837644878,0,0.837644878,0,0,0,8.655663736,3.071364551,5.584299184
2012,Plumas,108,437,50,10.75,902,275,619,8,0,0,0,0,0,0,1,0,1,,,19854,1648,16777,139,476,357,457,0.08,0.84,0,0.02,0.01,0.02,4543.165105,1385.111313,3117.759645,40.29414728,543.9709882,2201.067795,0,0,0,0,0,0,5.036768409,0,5.036768409
2012,Riverside,6989,68176,42.33,12.13,57205,22103,34133,969,34,22,12,0,0,0,387,66,321,,,2229467,1036702,853886,131539,11147,138227,57966,0.46,0.38,0.05,0,0.06,0.02,2565.859912,991.4028779,1530.993731,43.46330311,313.4829984,3057.950622,1.525028179,0.98678294,0.53824524,0,0,0,17.35840898,2.960348819,14.39806016
2012,Sacramento,8017,48501,39.34,11.66,40360,16606,23554,200,12,10,2,0,0,0,242,129,113,,,1431726,316411,677206,138877,7159,223349,70155,0.22,0.47,0.09,0,0.15,0.04,2818.975139,1159.8588,1645.147186,13.96915332,559.9535107,3387.589525,0.838149199,0.698457666,0.139691533,0,0,0,16.90267551,9.010103889,7.892571623
2012,San Benito,217,1023,50.69,20.91,1435,536,891,8,0,0,0,0,0,0,11,5,6,,,56659,32522,21020,453,227,1133,1190,0.57,0.37,0,0,0.01,0.02,2532.6956,946.0103426,1572.5657,14.11955735,382.9929932,1805.538396,0,0,0,0,0,0,19.41439136,8.824723345,10.58966801
2012,San Bernardino,9032,63099,53.86,15.73,78626,31356,46435,835,27,17,10,0,0,0,383,102,281,,,2054786,1037667,653422,168492,8219,137671,49315,0.5,0.31,0.08,0,0.06,0.02,3826.4812,1525.998328,2259.846037,40.63683517,439.559156,3070.830734,1.314005449,0.827336764,0.486668685,0,0,0,18.63941062,4.964020584,13.67539004
2012,San Diego,11839,69624,52.34,14.72,94625,30474,62035,2116,11,3,8,0,0,0,599,300,299,,,3128387,1022983,1485984,147034,12514,359765,103237,0.32,0.47,0.04,0,0.11,0.03,3024.721686,974.1122182,1982.970777,67.63869048,378.4378339,2225.555854,0.351618901,0.095896064,0.255722837,0,0,0,19.14724745,9.589606401,9.557641046
2012,San Francisco,5874,40038,28.6,7.17,20408,8244,12144,20,6,3,3,0,0,0,413,39,374,,,816446,124916,338009,44905,1633,275142,31841,0.15,0.41,0.05,0,0.33,0.03,2499.614181,1009.742224,1487.422316,2.449641495,719.4597071,4903.937309,0.734892448,0.367446224,0.367446224,0,0,0,50.58509687,4.776800915,45.80829596
2012,San Joaquin,6249,29264,28.53,9.69,25075,9150,15165,760,11,6,5,0,0,0,152,49,103,,,696328,276442,243018,46654,2785,103057,24371,0.39,0.34,0.06,0,0.14,0.03,3601.032847,1314.035914,2177.852966,109.1439666,897.4219046,4202.617157,1.579715307,0.861662894,0.718052412,0,0,0,21.82879333,7.036913638,14.79187969
2012,San Luis Obispo,906,6252,64.23,16.61,12004,2620,9369,15,2,0,2,0,0,0,88,30,58,,,269620,57968,189004,5392,1078,9706,6471,0.21,0.7,0.01,0,0.03,0.02,4452.191974,971.7380016,3474.890587,5.563385506,336.0284845,2318.819079,0.741784734,0,0.741784734,0,0,0,32.6385283,11.12677101,21.51175729
2012,San Mateo,1764,14433,50.45,18.37,17086,5274,11507,305,1,0,1,0,0,0,110,47,63,,,729630,185326,300608,18241,730,197730,27726,0.25,0.41,0.02,0,0.27,0.03,2341.734852,722.8321204,1577.100722,41.80200924,241.7663747,1978.125899,0.137055768,0,0.137055768,0,0,0,15.07613448,6.441621096,8.634513383
2012,Santa Barbara,1643,10164,64.45,19.19,21561,3941,17484,136,5,5,0,0,0,0,86,24,62,,,425613,185993,199187,6810,2128,21281,10215,0.43,0.46,0.01,0,0.05,0.02,5065.869699,925.9585586,4107.957229,31.95391118,386.0314417,2388.08495,1.174776146,1.174776146,0,0,0,0,20.20614972,5.638925503,14.56722422
2012,Santa Clara,4942,47992,37.27,11.1,40485,13743,26381,361,8,0,8,0,0,0,507,112,395,,,1816519,485011,619433,43596,3633,603084,59945,0.26,0.34,0.02,0,0.33,0.03,2228.71327,756.5569091,1452.283186,19.87317501,272.0588114,2641.976219,0.44040277,0,0.44040277,0,0,0,27.91052557,6.165638785,21.74488679
2012,Santa Cruz,1041,8709,47.26,16.21,12047,3102,8879,66,3,0,3,0,0,0,77,26,51,,,265555,86836,155881,2124,797,11153,8232,0.32,0.58,0,0,0.04,0.03,4536.536687,1168.119599,3343.56348,24.85360848,392.0091883,3279.54661,1.129709476,0,1.129709476,0,0,0,28.99587656,9.790815462,19.2050611
2012,Shasta,1298,6280,63.09,22.07,9491,2889,6117,485,3,2,1,0,0,0,113,16,97,,,177712,15816,144835,1599,3554,4798,6931,0.08,0.81,0,0.01,0.02,0.03,5340.663546,1625.663996,3442.086072,272.913478,730.3952462,3533.807509,1.688124606,1.125416404,0.562708202,0,0,0,63.58602683,9.003331233,54.5826956
2012,Siskiyou,104,819,70.19,29.91,2018,649,1368,1,0,0,0,0,0,0,6,2,4,,,45181,5015,35467,587,1220,768,2078,0.11,0.78,0.01,0.02,0.01,0.04,4466.479272,1436.444523,3027.821429,2.213319758,230.1852549,1812.708882,0,0,0,0,0,0,13.27991855,4.426639517,8.853279033
2012,Solano,1846,13190,45.28,13.38,13672,5455,8099,118,10,7,3,0,0,0,97,22,75,,,417551,103970,167438,57204,1253,64303,22965,0.24,0.4,0.13,0,0.15,0.05,3274.330561,1306.427239,1939.643301,28.26002093,442.1016834,3158.89556,2.394917028,1.67644192,0.718475108,0,0,0,23.23069517,5.268817462,17.96187771
2012,Sonoma,1792,8514,77.56,23.05,17864,5006,12807,51,0,0,0,0,0,0,73,16,57,,,484391,124004,315823,6297,3391,20344,14532,0.25,0.65,0.01,0,0.04,0.03,3687.929792,1033.462637,2643.938471,10.52868447,369.9490701,1757.670972,0,0,0,0,0,0,15.07046993,3.303116697,11.76735323
2012,Stanislaus,2875,22061,48.2,11.61,20232,9502,10669,61,6,4,2,1,1,0,137,30,107,,,519105,223215,235674,12978,2596,30108,14535,0.42,0.45,0.02,0,0.05,0.02,3897.477389,1830.458192,2055.268202,11.7509945,553.8378555,4249.814585,1.155835525,0.770557016,0.385278508,0.192639254,0.192639254,0,26.39157781,5.779177623,20.61240019
2012,Sutter,318,2832,49.37,15.88,3751,1211,2449,91,0,0,0,0,0,0,20,9,11,,,94697,27841,46402,1705,758,14110,3883,0.29,0.49,0.01,0,0.14,0.04,3961.054732,1278.815591,2586.143172,96.09596925,335.8078925,2990.591043,0,0,0,0,0,0,21.11999324,9.503996959,11.61599628
2012,Tehama,354,1507,84.74,19.24,3537,1249,2254,34,1,1,0,0,0,0,7,3,4,,,63818,14678,45119,319,1085,893,1787,0.22,0.7,0,0.01,0.01,0.02,5542.323482,1957.128083,3531.918894,53.27650506,554.702435,2361.402739,1.566956031,1.566956031,0,0,0,0,10.96869222,4.700868094,6.267824125
2012,Trinity,21,187,85.71,29.41,831,411,419,1,0,0,0,0,0,0,0,0,0,,,13704,973,11388,110,384,219,617,0.07,0.83,0,0.02,0.01,0.04,6063.922942,2999.124343,3057.501459,7.297139521,153.2399299,1364.56509,0,0,0,0,0,0,0,0,0
2012,Tulare,2100,15393,55.23,16.18,22654,7300,14943,411,2,1,1,0,0,0,87,27,60,,,450445,278825,140989,5856,3153,14865,6757,0.61,0.31,0.01,0,0.03,0.01,5029.248854,1620.619609,3317.38614,91.24310404,466.2056411,3417.287349,0.444005372,0.222002686,0.222002686,0,0,0,19.3142337,5.994072528,13.32016117
2012,Tuolumne,105,1190,59.04,23.1,2558,887,1617,54,1,1,0,0,0,0,11,5,6,,,54196,6016,43899,976,759,759,1734,0.11,0.81,0.01,0.01,0.01,0.03,4719.905528,1636.652151,2983.615027,99.63834969,193.7412355,2195.734003,1.845154624,1.845154624,0,0,0,0,20.29670086,9.22577312,11.07092774
2012,Ventura,1664,15921,44.47,16,31046,8339,21715,992,3,0,3,0,0,0,158,58,100,,,829386,341707,393958,13270,2488,57228,19905,0.41,0.47,0.01,0,0.06,0.02,3743.251031,1005.44258,2618.201899,119.6065523,200.6303458,1919.612822,0.361713364,0,0.361713364,0,0,0,19.05023716,6.993125035,12.05711213
2012,Yolo,556,5956,46.4,14.79,6572,2290,4219,63,0,0,0,0,0,0,109,18,91,,,204205,63304,99652,4697,1021,27568,8168,0.31,0.48,0.02,0,0.13,0.03,3218.334517,1121.4221,2066.061066,30.85135036,272.2754095,2916.676869,0,0,0,0,0,0,53.37773316,8.814671531,44.56306163
2012,Yuba,285,2013,47.01,20.11,3984,1377,2605,2,0,0,0,0,0,0,1,1,0,,,72907,19175,41849,2260,729,5322,3572,0.26,0.57,0.03,0,0.07,0.04,5464.495865,1888.707532,3573.045112,2.743220816,390.9089662,2761.051751,0,0,0,0,0,0,1.371610408,1.371610408,0
2013,Alameda,11739,60133,25.18,7.1,40992,13593,27146,253,16,8,8,0,0,0,188,75,113,,,1555241,351484,517895,178853,4666,432357,68431,0.22,0.33,0.11,0,0.27,0.04,2635.732983,874.0124521,1745.452956,16.26757525,754.8026319,3866.474714,1.028779462,0.514389731,0.514389731,0,0,0,12.08815868,4.82240373,7.265754954
2013,Amador,100,798,84,22.93,1076,526,544,6,0,0,0,0,0,0,0,0,0,,,36256,4605,28969,761,616,544,725,0.12,0.79,0.02,0.01,0.01,0.01,2967.784643,1450.794351,1500.441306,16.548985,275.8164166,2201.015004,0,0,0,0,0,0,0,0,0
2013,Butte,634,6223,49.36,14.31,10967,2955,8004,8,2,2,0,0,0,0,25,5,20,,,221430,32993,164301,3100,1550,9743,9964,0.14,0.74,0.01,0,0.04,0.04,4952.806756,1334.507519,3614.686357,3.612879917,286.3207334,2810.368965,0.903219979,0.903219979,0,0,0,0,11.29024974,2.258049948,9.032199792
2013,Calaveras,130,1080,59.23,9.25,1806,594,1200,12,0,0,0,0,0,0,7,2,5,,,45608,4971,37809,274,319,639,1551,0.1,0.82,0,0,0.01,0.03,3959.831608,1302.403087,2631.117348,26.31117348,285.0377127,2368.005613,0,0,0,0,0,0,15.34818453,4.38519558,10.96298895
2013,Colusa,43,535,60.46,12.52,1032,353,676,3,0,0,0,0,0,0,2,0,2,,,21667,12285,8277,173,282,303,325,0.56,0.38,0,0.01,0.01,0.01,4763.003646,1629.205705,3119.952001,13.84594083,198.4584853,2469.192782,0,0,0,0,0,0,9.230627221,0,9.230627221
2013,Contra Costa,3961,31351,34.23,8.77,25988,11583,14338,67,4,2,2,0,0,0,120,38,82,,,1074317,266431,500632,92391,3223,163296,49419,0.24,0.46,0.08,0,0.15,0.04,2419.025297,1078.173388,1334.615388,6.236520506,368.699369,2918.226185,0.372329582,0.186164791,0.186164791,0,0,0,11.16988747,3.537131033,7.63275644
2013,Del Norte,175,589,73.71,42.78,1962,597,1355,10,0,0,0,0,0,0,5,5,0,,,28332,5270,18076,992,1247,652,2068,0.18,0.63,0.03,0.04,0.02,0.07,6925.031766,2107.157984,4782.578004,35.29577862,617.6761259,2078.921361,0,0,0,0,0,0,17.64788931,17.64788931,0
2013,El Dorado,390,3272,67.43,15.55,5851,2019,3828,4,1,0,1,0,0,0,20,19,1,,,181658,22526,144055,1453,1090,6903,5268,0.12,0.79,0,0,0.03,0.02,3220.887602,1111.429169,2107.256493,2.201939909,214.6891411,1801.186846,0.550484977,0,0.550484977,0,0,0,11.00969955,10.45921457,0.550484977
2013,Fresno,4868,36698,49.75,14.35,47389,22480,24752,157,7,0,7,0,0,0,604,118,486,,,954040,488468,301477,45794,4770,91588,20989,0.51,0.31,0.04,0,0.09,0.02,4967.192151,2356.295334,2594.440485,16.45633307,510.2511425,3846.589242,0.733721857,0,0.733721857,0,0,0,63.30971448,12.36845415,50.94126032
2013,Glenn,151,714,52.98,15.68,1218,447,678,93,0,0,0,0,0,0,3,2,1,,,28583,11119,15549,229,514,743,429,0.38,0.54,0,0.01,0.02,0.01,4261.274184,1563.866634,2372.039324,325.3682259,528.2860442,2497.988315,0,0,0,0,0,0,10.49574922,6.997166148,3.498583074
2013,Humboldt,474,4984,49.36,14.32,9022,2448,6411,163,2,0,2,0,0,0,4,0,4,,,134798,13884,102851,1618,6875,3505,6066,0.1,0.76,0.01,0.05,0.02,0.04,6692.977641,1816.050683,4756.005282,120.9216754,351.6372646,3697.384234,1.483701539,0,1.483701539,0,0,0,2.967403077,0,2.967403077
2013,Imperial,517,5698,55.89,13.18,7359,2885,4469,5,1,1,0,0,0,0,17,3,14,,,179060,145755,23278,4835,1253,2507,1432,0.81,0.13,0.02,0,0.01,0,4109.795599,1611.191779,2495.81146,2.792360103,288.7300346,3182.173573,0.558472021,0.558472021,0,0,0,0,9.494024349,1.675416062,7.818608288
2013,Inyo,75,308,40,10.38,797,214,583,0,1,1,0,0,0,0,0,0,0,,,18572,3752,12035,186,1950,279,353,0.2,0.64,0.01,0.1,0.01,0.01,4291.406418,1152.272238,3139.13418,0,403.8337282,1658.41051,5.384449709,5.384449709,0,0,0,0,0,0,0
2013,Kern,4969,33382,53,13.34,43528,16391,26511,626,15,11,4,0,0,0,251,84,167,,,861646,434270,320532,45667,5170,37912,17233,0.5,0.37,0.05,0,0.04,0.02,5051.726579,1902.289339,3076.785594,72.6516458,576.6869457,3874.212844,1.740854133,1.276626364,0.464227769,0,0,0,29.13029249,9.748783143,19.38150934
2013,Kings,725,3723,69.37,23.39,9081,2497,6368,216,1,0,1,0,0,0,22,5,17,,,150537,78430,51935,9333,1204,5570,4064,0.52,0.34,0.06,0,0.03,0.02,6032.403994,1658.728419,4230.189256,143.486319,481.6091725,2473.146137,0.664288514,0,0.664288514,0,0,0,14.6143473,3.321442569,11.29290473
2013,Lake,356,1833,70.22,18.43,3678,1349,2328,1,0,0,0,0,0,0,8,1,7,,,64504,11675,47088,1419,1871,903,1548,0.18,0.73,0.02,0.02,0.01,0.02,5701.971971,2091.343173,3609.078507,1.550291455,551.9037579,2841.684237,0,0,0,0,0,0,12.40233164,1.550291455,10.85204018
2013,Lassen,127,576,90.55,71.87,1145,420,715,10,0,0,0,0,0,0,3,2,1,,,32967,5967,21758,2835,956,725,758,0.18,0.65,0.08,0.02,0.02,0.02,3473.17014,1274.001274,2168.835502,30.33336367,385.2337186,1747.201747,0,0,0,0,0,0,9.1000091,6.066672733,3.033336367
2013,Los Angeles,40384,228419,43.8,13.11,303148,110536,190044,2568,103,62,41,0,0,0,2040,481,1559,,,9980432,4800588,2714678,798435,19961,1397260,239530,0.48,0.27,0.08,0,0.13,0.02,3037.423631,1107.527209,1904.166072,25.73034915,404.6317835,2288.668466,1.032019456,0.621215595,0.410803861,0,0,0,20.43999699,4.819430662,15.62056632
2013,Madera,1017,3934,44.34,38.1,4454,1892,2538,24,0,0,0,0,0,0,3,1,2,,,152693,84134,56191,4886,1680,3207,2443,0.55,0.36,0.03,0.01,0.02,0.01,2916.964104,1239.087581,1662.158711,15.71781287,666.0423202,2576.411492,0,0,0,0,0,0,1.964726608,0.654908869,1.309817739
2013,Marin,491,5012,45.82,10.85,6585,1779,4773,33,2,0,2,0,0,0,24,14,10,,,254900,40019,184293,6373,510,14784,8922,0.15,0.72,0.02,0,0.05,0.03,2583.366026,697.9207532,1872.499019,12.94625343,192.6245587,1966.261279,0.78462142,0,0.78462142,0,0,0,9.415457042,5.492349941,3.923107101
2013,Mariposa,84,306,63.09,15.03,701,250,451,0,0,0,0,0,0,0,0,0,0,,,17890,1717,14741,161,447,304,519,0.09,0.82,0,0.02,0.01,0.02,3918.390162,1397.428731,2520.961431,0,469.5360537,1710.452767,0,0,0,0,0,0,0,0,0
2013,Mendocino,472,1851,64.4,28.36,4924,1610,3314,0,1,0,1,0,0,0,12,3,9,,,88617,20559,59551,620,3102,1772,3013,0.23,0.67,0,0.03,0.01,0.03,5556.495932,1816.807159,3739.688773,0,532.6291795,2088.764007,1.128451651,0,1.128451651,0,0,0,13.54141982,3.385354954,10.15606486
2013,Merced,1555,8096,45.59,14.08,9763,3662,5632,469,0,0,0,0,0,0,53,11,42,,,262408,147736,80034,8659,1050,19943,4723,0.56,0.3,0.03,0,0.07,0.01,3720.542057,1395.536721,2146.276028,178.729307,592.5886406,3085.27179,0,0,0,0,0,0,20.19755495,4.191945368,16.00560959
2013,Mono,29,221,86.2,20.36,399,161,238,0,0,0,0,0,0,0,1,1,0,,,14537,3940,9754,44,363,247,189,0.27,0.67,0,0.02,0.01,0.01,2744.720369,1107.518745,1637.201623,0,199.4909541,1520.25865,0,0,0,0,0,0,6.878998418,6.878998418,0
2013,Monterey,1794,10940,39.29,14.54,12801,4212,8418,171,4,2,2,0,0,0,116,33,83,,,424064,239596,135276,11026,1272,27564,9329,0.56,0.31,0.02,0,0.06,0.02,3018.648129,993.2463024,1985.077724,40.32410202,423.049351,2579.799276,0.943253848,0.471626924,0.471626924,0,0,0,27.35436161,7.78184425,19.57251736
2013,Napa,417,2574,68.34,24.47,4630,1784,2785,61,0,0,0,0,0,0,20,12,8,,,138083,45567,75946,2762,276,10356,3038,0.32,0.55,0.02,0,0.07,0.02,3353.055771,1291.976565,2016.902877,44.17632873,301.99228,1864.096232,0,0,0,0,0,0,14.48404221,8.690425324,5.793616883
2013,Nevada,433,1788,53.11,15.93,2867,881,1892,94,2,1,1,0,0,0,13,0,13,,,97823,8706,84128,293,978,1663,2250,0.08,0.86,0,0,0.01,0.02,2930.803594,900.6061969,1934.105476,96.09192112,442.6361899,1827.79101,2.04450896,1.02225448,1.02225448,0,0,0,13.28930824,0,13.28930824
2013,Orange,6042,61650,53.35,15.36,76345,25664,49556,1125,19,9,10,1,0,1,623,178,445,,,3087715,1049823,1324630,46316,6175,580490,80281,0.33,0.42,0.01,0,0.18,0.02,2472.540374,831.1647934,1604.940871,36.43470981,195.6786815,1996.622098,0.615341766,0.291477678,0.323864087,0.032386409,0,0.032386409,20.17673263,5.764780752,14.41195188
2013,Placer,660,7209,65.45,17.38,10044,4312,5709,23,1,0,1,0,0,0,49,16,33,,,361733,47749,271300,4341,1809,23513,13022,0.13,0.75,0.01,0,0.06,0.03,2776.633594,1192.039432,1578.235881,6.358280831,182.4550152,1992.90637,0.276446993,0,0.276446993,0,0,0,13.54590264,4.423151883,9.122750758
2013,Plumas,92,390,44.56,11.02,899,244,632,23,0,0,0,0,0,0,26,19,7,,,19784,1642,16717,138,475,356,455,0.08,0.84,0,0.02,0.01,0.02,4544.076021,1233.319854,3194.500607,116.25556,465.0222402,1971.289931,0,0,0,0,0,0,131.4193288,96.03720178,35.38212697
2013,Riverside,6203,65134,41.52,12.04,58113,22935,34610,568,26,23,3,1,1,0,370,60,310,,,2253516,1047885,863097,132957,11268,139718,58591,0.46,0.38,0.05,0,0.06,0.02,2578.770242,1017.74294,1535.822244,25.20505734,275.2587512,2890.327825,1.153752625,1.020627322,0.133125303,0.044375101,0.044375101,0,16.41878735,2.662506057,13.7562813
2013,Sacramento,7515,44326,41.39,12.01,41653,18083,23412,158,10,6,4,1,1,0,258,133,125,,,1442993,318901,682536,139970,7215,225107,70707,0.22,0.47,0.09,0,0.15,0.04,2886.569789,1253.159232,1622.461093,10.94946407,520.7925472,3071.809773,0.693004055,0.415802433,0.277201622,0.069300405,0.069300405,0,17.87950461,9.216953928,8.662550685
